,city,X,Y,items,weights,profit
2611,2611,7581,8278,"[2610, 7070, 11530, 15990, 20450]",[1004 1002 1006 1001 1002],[368 877   7 712 392]
2612,2612,7582,7318,"[2611, 7071, 11531, 15991, 20451]",[1009 1008 1008 1006 1005],[903 975 755 666 290]
2613,2613,7582,8723,"[2612, 7072, 11532, 15992, 20452]",[1007 1002 1001 1004 1007],[425 542 912 146 938]
2614,2614,7583,9380,"[2613, 7073, 11533, 15993, 20453]",[1001 1008 1004 1006 1004],[151 569 514 798  67]
2615,2615,7584,6135,"[2614, 7074, 11534, 15994, 20454]",[1004 1005 1007 1004 1006],[253 879 234 248 334]
2616,2616,7585,6570,"[2615, 7075, 11535, 15995, 20455]",[1007 1006 1007 1000 1008],[601 467  84 830 472]
2617,2617,7585,8420,"[2616, 7076, 11536, 15996, 20456]",[1007 1007 1006 1001 1000],[843 462 936 546 224]
2618,2618,7587,6762,"[2617, 7077, 11537, 15997, 20457]",[1004 1001 1008 1008 1004],[291 622 694 533 904]
2619,2619,7587,7439,"[2618, 7078, 11538, 15998, 20458]",[1000 1001 1007 1001 1001],[412 485 189 590 904]
2620,2620,7588,6044,"[2619, 7079, 11539, 15999, 20459]",[1006 1006 1003 1008 1000],[ 94 139 593 666 665]
2621,2621,7588,6964,"[2620, 7080, 11540, 16000, 20460]",[1005 1009 1002 1007 1009],[140 477 241 760 857]
2622,2622,7589,6479,"[2621, 7081, 11541, 16001, 20461]",[1009 1005 1007 1004 1001],[ 33 114 249 910 434]
2623,2623,7589,7389,"[2622, 7082, 11542, 16002, 20462]",[1006 1005 1004 1006 1002],[923   2 425 271 987]
2624,2624,7590,6904,"[2623, 7083, 11543, 16003, 20463]",[1001 1009 1008 1002 1002],[ 22 601 227 884 140]
2625,2625,7590,9006,"[2624, 7084, 11544, 16004, 20464]",[1003 1009 1002 1008 1001],[525 259 450 815 992]
2626,2626,7592,6873,"[2625, 7085, 11545, 16005, 20465]",[1006 1000 1006 1005 1004],[715 711  19 973 325]
2627,2627,7592,7561,"[2626, 7086, 11546, 16006, 20466]",[1002 1003 1002 1004 1007],[618 292  25  38 376]
2628,2628,7592,9178,"[2627, 7087, 11547, 16007, 20467]",[1003 1002 1005 1006 1004],[151  92 719 191 113]
2629,2629,7593,8006,"[2628, 7088, 11548, 16008, 20468]",[1001 1005 1003 1006 1007],[306 826 994 821 634]
2630,2630,7594,7045,"[2629, 7089, 11549, 16009, 20469]",[1006 1003 1007 1001 1002],[ 86 887 116 961 556]
2631,2631,7595,6105,"[2630, 7090, 11550, 16010, 20470]",[1006 1001 1004 1006 1008],[225 234 955 918 855]
2632,2632,7595,8653,"[2631, 7091, 11551, 16011, 20471]",[1004 1008 1009 1003 1003],[579 331 867  77  57]
2633,2633,7595,8885,"[2632, 7092, 11552, 16012, 20472]",[1008 1008 1009 1007 1008],[763 918 836 901  92]
2634,2634,7596,8633,"[2633, 7093, 11553, 16013, 20473]",[1001 1002 1006 1007 1004],[921 335 719 259 488]
2635,2635,7597,7682,"[2634, 7094, 11554, 16014, 20474]",[1001 1006 1005 1008 1003],[ 60 229 301 340 164]
2636,2636,7597,8612,"[2635, 7095, 11555, 16015, 20475]",[1002 1001 1008 1001 1008],[ 23 937 317 646 959]
2637,2637,7598,6257,"[2636, 7096, 11556, 16016, 20476]",[1000 1007 1003 1007 1008],[174  54  99 142 391]
2638,2638,7598,9270,"[2637, 7097, 11557, 16017, 20477]",[1008 1007 1007 1007 1004],[550 606  33 814 592]
2639,2639,7598,9502,"[2638, 7098, 11558, 16018, 20478]",[1001 1004 1003 1002 1008],[432 281 337 664 444]
2640,2640,7600,8077,"[2639, 7099, 11559, 16019, 20479]",[1005 1006 1003 1002 1007],[392 336 953 273 131]
2641,2641,7600,9462,"[2640, 7100, 11560, 16020, 20480]",[1008 1007 1000 1006 1005],[728 434 808 319 334]
2642,2642,7600,9704,"[2641, 7101, 11561, 16021, 20481]",[1007 1003 1001 1007 1001],[246 141 208 782 632]
2643,2643,7601,7581,"[2642, 7102, 11562, 16022, 20482]",[1001 1003 1001 1005 1003],[117 298 179  34 894]
2644,2644,7601,10372,"[2643, 7103, 11563, 16023, 20483]",[1001 1006 1004 1005 1007],[ 45 896  97 432  11]
2645,2645,7602,7106,"[2644, 7104, 11564, 16024, 20484]",[1001 1004 1003 1002 1004],[307 684 473 101 940]
2646,2646,7602,8259,"[2645, 7105, 11565, 16025, 20485]",[1000 1005 1000 1000 1004],[543  70  78  99  60]
2647,2647,7604,8218,"[2646, 7106, 11566, 16026, 20486]",[1002 1001 1000 1008 1000],[563 257 175 598 651]
2648,2648,7604,9846,"[2647, 7107, 11567, 16027, 20487]",[1007 1005 1008 1001 1006],[554 702 460 830 849]
2649,2649,7605,6338,"[2648, 7108, 11568, 16028, 20488]",[1000 1000 1001 1000 1003],[862 105 161  88 361]
2650,2650,7606,9331,"[2649, 7109, 11569, 16029, 20489]",[1007 1008 1004 1005 1008],[439 110 180 205 875]
2651,2651,7607,6288,"[2650, 7110, 11570, 16030, 20490]",[1006 1005 1008 1003 1004],[807  23 229 338 863]
2652,2652,7607,6985,"[2651, 7111, 11571, 16031, 20491]",[1005 1003 1004 1006 1006],[345 439 265  65 866]
2653,2653,7607,7460,"[2652, 7112, 11572, 16032, 20492]",[1008 1004 1007 1007 1005],[330 455  13 460 643]
2654,2654,7607,8835,"[2653, 7113, 11573, 16033, 20493]",[1001 1003 1009 1002 1000],[ 71 916 409 334 134]
2655,2655,7607,9533,"[2654, 7114, 11574, 16034, 20494]",[1003 1000 1007 1007 1004],[589  86 311 581 592]
2656,2656,7611,7814,"[2655, 7115, 11575, 16035, 20495]",[1006 1004 1007 1008 1004],[320 548 571 578 955]
2657,2657,7611,8522,"[2656, 7116, 11576, 16036, 20496]",[1009 1007 1006 1003 1001],[713 318 570  51 239]
2658,2658,7613,5924,"[2657, 7117, 11577, 16037, 20497]",[1008 1000 1000 1003 1009],[242 538 643 341 223]
2659,2659,7613,6621,"[2658, 7118, 11578, 16038, 20498]",[1000 1002 1006 1000 1001],[629 981 367 968 876]
2660,2660,7613,6854,"[2659, 7119, 11579, 16039, 20499]",[1002 1002 1005 1001 1004],[543 605 916 289 996]
2661,2661,7614,7056,"[2660, 7120, 11580, 16040, 20500]",[1000 1009 1008 1001 1001],[559 745 986 773 103]
2662,2662,7615,6793,"[2661, 7121, 11581, 16041, 20501]",[1002 1009 1004 1002 1008],[365 305 771 799 453]
2663,2663,7615,7724,"[2662, 7122, 11582, 16042, 20502]",[1002 1005 1003 1004 1002],[647 410 931  30 133]
2664,2664,7615,10049,"[2663, 7123, 11583, 16043, 20503]",[1005 1006 1008 1005 1000],[688 137 699 243  54]
2665,2665,7616,6318,"[2664, 7124, 11584, 16044, 20504]",[1001 1006 1009 1006 1008],[571 932 590 129 530]
2666,2666,7617,6763,"[2665, 7125, 11585, 16045, 20505]",[1005 1002 1007 1003 1007],[  7 694 859 158 188]
2667,2667,7617,7228,"[2666, 7126, 11586, 16046, 20506]",[1005 1008 1005 1007 1009],[305 447 859 228 765]
2668,2668,7618,6510,"[2667, 7127, 11587, 16047, 20507]",[1009 1009 1005 1002 1003],[703 673 704  46 158]
2669,2669,7618,8118,"[2668, 7128, 11588, 16048, 20508]",[1007 1007 1002 1007 1000],[404  45 682 131 449]
2670,2670,7618,9978,"[2669, 7129, 11589, 16049, 20509]",[1003 1008 1009 1008 1006],[160  41 928 644 231]
2671,2671,7619,8330,"[2670, 7130, 11590, 16050, 20510]",[1004 1004 1004 1000 1005],[765 367 831 259 124]
2672,2672,7620,7845,"[2671, 7131, 11591, 16051, 20511]",[1005 1002 1004 1005 1005],[506 434 205 641  17]
2673,2673,7620,10160,"[2672, 7132, 11592, 16052, 20512]",[1008 1004 1003 1002 1008],[181 308 941 486 229]
2674,2674,7624,6137,"[2673, 7133, 11593, 16053, 20513]",[1004 1004 1004 1008 1004],[ 91 394 593 126  96]
2675,2675,7625,7269,"[2674, 7134, 11594, 16054, 20514]",[1002 1006 1008 1009 1001],[981 527 899 443 623]
2676,2676,7625,8654,"[2675, 7135, 11595, 16055, 20515]",[1002 1004 1002 1006 1005],[968 793  92 743  40]
2677,2677,7626,7936,"[2676, 7136, 11596, 16056, 20516]",[1001 1001 1006 1006 1007],[ 83 324 528 657 980]
2678,2678,7626,8169,"[2677, 7137, 11597, 16057, 20517]",[1001 1005 1008 1009 1003],[685 933 832  50 731]
2679,2679,7626,9099,"[2678, 7138, 11598, 16058, 20518]",[1001 1009 1000 1004 1008],[ 97 720 204 472 224]
2680,2680,7627,6076,"[2679, 7139, 11599, 16059, 20519]",[1008 1005 1004 1008 1004],[ 43  22 245 778 323]
2681,2681,7628,6268,"[2680, 7140, 11600, 16060, 20520]",[1005 1003 1007 1004 1006],[835 786 284 916 508]
2682,2682,7628,8361,"[2681, 7141, 11601, 16061, 20521]",[1002 1009 1005 1007 1000],[189 564 270 251 713]
2683,2683,7629,6248,"[2682, 7142, 11602, 16062, 20522]",[1002 1004 1001 1003 1005],[421 801  41 246 730]
2684,2684,7629,9038,"[2683, 7143, 11603, 16063, 20523]",[1003 1005 1005 1009 1003],[943 876 350 521 919]
2685,2685,7630,6450,"[2684, 7144, 11604, 16064, 20524]",[1000 1001 1008 1006 1004],[175 243 182 657 364]
2686,2686,7630,6693,"[2685, 7145, 11605, 16065, 20525]",[1006 1008 1003 1004 1007],[812 457 392 218   8]
2687,2687,7630,6915,"[2686, 7146, 11606, 16066, 20526]",[1005 1009 1006 1004 1000],[318 286 941 614 772]
2688,2688,7632,7350,"[2687, 7147, 11607, 16067, 20527]",[1002 1005 1005 1009 1008],[746 629 395  52  34]
2689,2689,7632,10130,"[2688, 7148, 11608, 16068, 20528]",[1001 1008 1006 1009 1001],[552 855 301 389  63]
2690,2690,7633,6400,"[2689, 7149, 11609, 16069, 20529]",[1001 1001 1000 1003 1005],[140 627  14 364 741]
2691,2691,7633,8007,"[2690, 7150, 11610, 16070, 20530]",[1003 1000 1006 1009 1001],[843 862 289 593  35]
2692,2692,7633,9170,"[2691, 7151, 11611, 16071, 20531]",[1000 1004 1005 1005 1000],[956 391 341 412 307]
2693,2693,7633,9413,"[2692, 7152, 11612, 16072, 20532]",[1008 1005 1003 1005 1004],[482 882 144 870 417]
2694,2694,7634,9382,"[2693, 7153, 11613, 16073, 20533]",[1002 1001 1009 1008 1007],[867 597 240 336  44]
2695,2695,7634,10312,"[2694, 7154, 11614, 16074, 20534]",[1001 1008 1009 1001 1001],[933 918 916 553 465]
2696,2696,7635,6339,"[2695, 7155, 11615, 16075, 20535]",[1001 1008 1004 1008 1006],[ 70 331  76 534 548]
2697,2697,7635,9817,"[2696, 7156, 11616, 16076, 20536]",[1003 1009 1001 1001 1009],[628 727 305 364 146]
2698,2698,7635,10505,"[2697, 7157, 11617, 16077, 20537]",[1003 1008 1002 1002 1004],[366 620 193 647 219]
2699,2699,7636,6087,"[2698, 7158, 11618, 16078, 20538]",[1004 1005 1006 1009 1006],[ 65 417 340 580 546]
2700,2700,7636,9564,"[2699, 7159, 11619, 16079, 20539]",[1008 1009 1008 1005 1002],[317  90 864 166 242]
2701,2701,7636,9797,"[2700, 7160, 11620, 16080, 20540]",[1001 1005 1008 1000 1006],[567   5 422 745 288]
2702,2702,7637,7007,"[2701, 7161, 11621, 16081, 20541]",[1003 1000 1004 1008 1000],[752 415 246 212 181]
2703,2703,7638,7896,"[2702, 7162, 11622, 16082, 20542]",[1004 1001 1007 1001 1001],[322  33 476 602 259]
2704,2704,7639,6016,"[2703, 7163, 11623, 16083, 20543]",[1008 1005 1008 1009 1004],[381 960 809 262 937]
2705,2705,7639,7654,"[2704, 7164, 11624, 16084, 20544]",[1007 1003 1003 1002 1004],[500  28 260 243 159]
2706,2706,7639,7886,"[2705, 7165, 11625, 16085, 20545]",[1005 1002 1006 1009 1006],[802 343 493 692 787]
2707,2707,7639,8099,"[2706, 7166, 11626, 16086, 20546]",[1009 1002 1007 1008 1000],[393 860 822 276 804]
2708,2708,7640,6704,"[2707, 7167, 11627, 16087, 20547]",[1002 1000 1004 1000 1005],[799 347  60 854 426]
2709,2709,7640,7148,"[2708, 7168, 11628, 16088, 20548]",[1008 1001 1006 1009 1001],[ 16 342 132  39 810]
2710,2710,7640,9939,"[2709, 7169, 11629, 16089, 20549]",[1001 1002 1002 1009 1001],[122 134 288 757 922]
2711,2711,7642,7118,"[2710, 7170, 11630, 16090, 20550]",[1006 1006 1000 1001 1003],[223 609 384  53 485]
2712,2712,7642,9656,"[2711, 7171, 11631, 16091, 20551]",[1006 1003 1007 1004 1006],[773 227 998 603 438]
2713,2713,7642,10576,"[2712, 7172, 11632, 16092, 20552]",[1009 1000 1008 1003 1007],[810 528   1 389 440]
2714,2714,7644,6370,"[2713, 7173, 11633, 16093, 20553]",[1004 1004 1007 1008 1000],[566  82  73 928  89]
2715,2715,7644,6603,"[2714, 7174, 11634, 16094, 20554]",[1000 1003 1002 1007 1008],[ 55 578 281 578 593]
2716,2716,7644,10545,"[2715, 7175, 11635, 16095, 20555]",[1000 1007 1008 1000 1007],[763  33  80 690 353]
2717,2717,7646,7482,"[2716, 7176, 11636, 16096, 20556]",[1001 1006 1005 1008 1004],[209 616 213  64 610]
2718,2718,7646,8170,"[2717, 7177, 11637, 16097, 20557]",[1008 1000 1008 1005 1008],[183 312 517 776 401]
2719,2719,7646,10262,"[2718, 7178, 11638, 16098, 20558]",[1000 1004 1008 1003 1009],[470 570 954 947 871]
2720,2720,7648,6522,"[2719, 7179, 11639, 16099, 20559]",[1005 1001 1008 1008 1006],[686 433 155 563 530]
2721,2721,7648,7432,"[2720, 7180, 11640, 16100, 20560]",[1005 1003 1008 1009 1006],[247 310 489 572  73]
2722,2722,7649,8807,"[2721, 7181, 11641, 16101, 20561]",[1009 1008 1009 1003 1008],[ 57 683 147 265 341]
2723,2723,7650,7614,"[2722, 7182, 11642, 16102, 20562]",[1006 1001 1008 1000 1002],[453  14 118 130 110]
2724,2724,7650,9019,"[2723, 7183, 11643, 16103, 20563]",[1000 1000 1007 1000 1004],[998 794 611 232 975]
2725,2725,7650,10182,"[2724, 7184, 11644, 16104, 20564]",[1005 1000 1002 1000 1003],[578 157 139 816  50]
2726,2726,7651,5976,"[2725, 7185, 11645, 16105, 20565]",[1006 1006 1008 1005 1001],[ 47  52 132 332 609]
2727,2727,7652,6886,"[2726, 7186, 11646, 16106, 20566]",[1009 1005 1004 1002 1008],[691 885 164 520 550]
2728,2728,7653,6168,"[2727, 7187, 11647, 16107, 20567]",[1002 1008 1007 1008 1008],[725 426 774 781 363]
2729,2729,7653,7786,"[2728, 7188, 11648, 16108, 20568]",[1002 1009 1007 1008 1000],[344 792 783 220 203]
2730,2730,7653,8241,"[2729, 7189, 11649, 16109, 20569]",[1008 1003 1008 1000 1004],[ 33 129 930 432 621]
2731,2731,7653,8473,"[2730, 7190, 11650, 16110, 20570]",[1004 1001 1002 1002 1003],[532  98  90 140 499]
2732,2732,7654,7523,"[2731, 7191, 11651, 16111, 20571]",[1006 1005 1002 1000 1009],[198 508 764 871  98]
2733,2733,7654,8453,"[2732, 7192, 11652, 16112, 20572]",[1003 1003 1007 1003 1007],[456  63 528 329  45]
2734,2734,7654,9151,"[2733, 7193, 11653, 16113, 20573]",[1004 1009 1009 1007 1009],[207 544 147 344 905]
2735,2735,7654,9393,"[2734, 7194, 11654, 16114, 20574]",[1006 1007 1005 1004 1006],[839 326 361 149 547]
2736,2736,7655,10061,"[2735, 7195, 11655, 16115, 20575]",[1003 1006 1003 1008 1004],[905 707 598 407 497]
2737,2737,7656,9333,"[2736, 7196, 11656, 16116, 20576]",[1005 1003 1002 1002 1004],[293 969 309 173 889]
2738,2738,7657,7240,"[2737, 7197, 11657, 16117, 20577]",[1006 1006 1001 1002 1008],[292 594 420 249 552]
2739,2739,7658,6057,"[2738, 7198, 11658, 16118, 20578]",[1001 1002 1009 1008 1006],[801 200 277 677 348]
2740,2740,7658,9302,"[2739, 7199, 11659, 16119, 20579]",[1003 1000 1003 1005 1003],[619 230 400 542 720]
2741,2741,7659,8120,"[2740, 7200, 11660, 16120, 20580]",[1005 1002 1003 1000 1002],[692 161 279 990 189]
2742,2742,7659,8342,"[2741, 7201, 11661, 16121, 20581]",[1000 1005 1001 1001 1009],[365 282 527 457 423]
2743,2743,7659,9505,"[2742, 7202, 11662, 16122, 20582]",[1002 1006 1001 1001 1000],[ 92  15 884 582 713]
2744,2744,7659,9727,"[2743, 7203, 11663, 16123, 20583]",[1001 1003 1009 1008 1005],[ 40 652 736 352  49]
2745,2745,7660,6229,"[2744, 7204, 11664, 16124, 20584]",[1005 1003 1006 1007 1002],[242 980 591 884 270]
2746,2746,7660,6462,"[2745, 7205, 11665, 16125, 20585]",[1005 1008 1009 1003 1006],[ 98 981 144  59 716]
2747,2747,7660,6937,"[2746, 7206, 11666, 16126, 20586]",[1006 1006 1004 1003 1002],[837 203 948 958 684]
2748,2748,7661,8302,"[2747, 7207, 11667, 16127, 20587]",[1001 1000 1007 1003 1004],[931  87  38 195 496]
2749,2749,7662,6432,"[2748, 7208, 11668, 16128, 20588]",[1003 1001 1002 1007 1001],[760 135 258 129 237]
2750,2750,7663,8716,"[2749, 7209, 11669, 16129, 20589]",[1003 1002 1006 1005 1008],[114 618 465 576 865]
2751,2751,7663,9879,"[2750, 7210, 11670, 16130, 20590]",[1007 1007 1000 1003 1002],[223 881 254 156 722]
2752,2752,7664,8221,"[2751, 7211, 11671, 16131, 20591]",[1004 1004 1006 1006 1009],[ 42 107 596 638 178]
2753,2753,7665,6351,"[2752, 7212, 11672, 16132, 20592]",[1006 1006 1009 1003 1000],[945  74 662 842 820]
2754,2754,7665,6816,"[2753, 7213, 11673, 16133, 20593]",[1005 1001 1007 1004 1009],[376 849 723 869 984]
2755,2755,7665,8676,"[2754, 7214, 11674, 16134, 20594]",[1009 1003 1004 1003 1007],[474 966  31 346 884]
2756,2756,7665,10294,"[2755, 7215, 11675, 16135, 20595]",[1009 1007 1002 1003 1004],[292  93 478 692 592]
2757,2757,7667,6078,"[2756, 7216, 11676, 16136, 20596]",[1005 1009 1002 1005 1004],[880 601 276 540 312]
2758,2758,7667,6765,"[2757, 7217, 11677, 16137, 20597]",[1000 1004 1002 1002 1006],[762 397 983 362 262]
2759,2759,7667,9081,"[2758, 7218, 11678, 16138, 20598]",[1006 1002 1009 1003 1005],[440  57 531 499 330]
2760,2760,7668,7453,"[2759, 7219, 11679, 16139, 20599]",[1005 1008 1007 1002 1007],[676 661 856 232 403]
2761,2761,7669,7180,"[2760, 7220, 11680, 16140, 20600]",[1008 1006 1008 1009 1001],[381 863 333 329 958]
2762,2762,7669,8585,"[2761, 7221, 11681, 16141, 20601]",[1006 1003 1005 1006 1005],[606 724 118 974 930]
2763,2763,7671,6907,"[2762, 7222, 11682, 16142, 20602]",[1001 1004 1002 1006 1008],[204 731 730 811 599]
2764,2764,7672,8747,"[2763, 7223, 11683, 16143, 20603]",[1005 1001 1003 1007 1002],[973 102 156 769 895]
2765,2765,7672,9677,"[2764, 7224, 11684, 16144, 20604]",[1002 1001 1003 1001 1006],[798 579 639 787 647]
2766,2766,7675,7291,"[2765, 7225, 11685, 16145, 20605]",[1002 1002 1006 1008 1009],[628 107 358 629 100]
2767,2767,7676,7029,"[2766, 7226, 11686, 16146, 20606]",[1002 1000 1002 1001 1006],[699  15 630 244 330]
2768,2768,7676,8879,"[2767, 7227, 11687, 16147, 20607]",[1005 1001 1007 1001 1009],[885 587 787 421  90]
2769,2769,7677,6088,"[2768, 7228, 11688, 16148, 20608]",[1003 1005 1002 1000 1003],[ 71 260 711 645 669]
2770,2770,7677,6998,"[2769, 7229, 11689, 16149, 20609]",[1003 1008 1007 1004 1007],[769  12 685  92  40]
2771,2771,7677,7928,"[2770, 7230, 11690, 16150, 20610]",[1008 1002 1001 1001 1009],[268 500 544 493 537]
2772,2772,7678,8151,"[2771, 7231, 11691, 16151, 20611]",[1003 1008 1001 1007 1009],[228 634 105 191 883]
2773,2773,7680,7858,"[2772, 7232, 11692, 16152, 20612]",[1008 1007 1006 1007 1004],[244 350 398 999 774]
2774,2774,7680,8100,"[2773, 7233, 11693, 16153, 20613]",[1002 1003 1009 1001 1002],[400 873 557 417 266]
2775,2775,7680,9030,"[2774, 7234, 11694, 16154, 20614]",[1000 1001 1007 1004 1001],[177 440 727 242 709]
2776,2776,7681,5977,"[2775, 7235, 11695, 16155, 20615]",[1008 1005 1008 1004 1005],[700 898 995 426 613]
2777,2777,7682,9202,"[2776, 7236, 11696, 16156, 20616]",[1006 1007 1000 1009 1002],[ 44 773 478 720 926]
2778,2778,7684,6149,"[2777, 7237, 11697, 16157, 20617]",[1007 1001 1007 1004 1005],[232 624 153 709 954]
2779,2779,7684,6847,"[2778, 7238, 11698, 16158, 20618]",[1003 1009 1005 1009 1005],[526 868 962 137  42]
2780,2780,7685,7059,"[2779, 7239, 11699, 16159, 20619]",[1001 1000 1009 1000 1001],[888 733 665 709 371]
2781,2781,7685,8212,"[2780, 7240, 11700, 16160, 20620]",[1008 1001 1003 1005 1001],[998 503 348 907  70]
2782,2782,7686,6574,"[2781, 7241, 11701, 16161, 20621]",[1000 1004 1006 1007 1007],[562 966 276 419 439]
2783,2783,7686,9567,"[2782, 7242, 11702, 16162, 20622]",[1004 1004 1008 1002 1008],[103 332 523 520 373]
2784,2784,7687,6786,"[2783, 7243, 11703, 16163, 20623]",[1002 1009 1007 1003 1005],[ 86 416 638 374 283]
2785,2785,7688,6301,"[2784, 7244, 11704, 16164, 20624]",[1002 1006 1006 1007 1009],[236 612 645 805 153]
2786,2786,7689,6726,"[2785, 7245, 11705, 16165, 20625]",[1000 1004 1000 1008 1002],[978 926 646 560 373]
2787,2787,7690,6018,"[2786, 7246, 11706, 16166, 20626]",[1000 1001 1004 1006 1008],[443   5 612  90 630]
2788,2788,7690,9486,"[2787, 7247, 11707, 16167, 20627]",[1009 1007 1006 1001 1004],[119 368 973 505 189]
2789,2789,7691,6463,"[2788, 7248, 11708, 16168, 20628]",[1007 1004 1001 1000 1003],[516 831 218 698 819]
2790,2790,7691,6686,"[2789, 7249, 11709, 16169, 20629]",[1008 1003 1001 1007 1007],[699 337 136 339 513]
2791,2791,7691,9466,"[2790, 7250, 11710, 16170, 20630]",[1004 1001 1004 1000 1002],[781 743 803 225   6]
2792,2792,7692,8273,"[2791, 7251, 11711, 16171, 20631]",[1006 1008 1003 1008 1005],[868 421 667 305 443]
2793,2793,7692,9900,"[2792, 7252, 11712, 16172, 20632]",[1000 1005 1000 1001 1007],[875 803 214 309 178]
2794,2794,7693,7333,"[2793, 7253, 11713, 16173, 20633]",[1001 1002 1006 1002 1000],[357 845  84  44 121]
2795,2795,7693,8495,"[2794, 7254, 11714, 16174, 20634]",[1002 1004 1006 1006 1005],[815 667 967 170 567]
2796,2796,7693,8718,"[2795, 7255, 11715, 16175, 20635]",[1009 1004 1008 1008 1002],[184 873 601 755 256]
2797,2797,7693,8728,"[2796, 7256, 11716, 16176, 20636]",[1003 1003 1008 1002 1005],[882  80 668 902 927]
2798,2798,7693,8950,"[2797, 7257, 11717, 16177, 20637]",[1004 1004 1003 1000 1009],[416 825 344 406 550]
2799,2799,7693,9415,"[2798, 7258, 11718, 16178, 20638]",[1000 1003 1004 1001 1005],[622 892 146 862  16]
2800,2800,7694,7545,"[2799, 7259, 11719, 16179, 20639]",[1006 1006 1001 1004 1003],[882 279 553 815 155]
2801,2801,7695,8910,"[2800, 7260, 11720, 16180, 20640]",[1003 1007 1007 1004 1002],[ 43 533 531 723 675]
2802,2802,7695,9365,"[2801, 7261, 11721, 16181, 20641]",[1004 1006 1000 1005 1009],[832 100 649 750 931]
2803,2803,7696,7262,"[2802, 7262, 11722, 16182, 20642]",[1009 1007 1009 1005 1002],[931 407 526 253 832]
2804,2804,7696,7505,"[2803, 7263, 11723, 16183, 20643]",[1004 1003 1004 1006 1006],[713 470 366 216 803]
2805,2805,7696,8415,"[2804, 7264, 11724, 16184, 20644]",[1008 1000 1007 1008 1009],[267 133 188 378 396]
2806,2806,7696,9122,"[2805, 7265, 11725, 16185, 20645]",[1001 1007 1004 1009 1002],[ 40  50 474 947 797]
2807,2807,7696,10032,"[2806, 7266, 11726, 16186, 20646]",[1002 1003 1009 1009 1005],[902 924 810 314 728]
2808,2808,7696,10497,"[2807, 7267, 11727, 16187, 20647]",[1007 1009 1002 1000 1000],[768 820 286 201 905]
2809,2809,7698,7909,"[2808, 7268, 11728, 16188, 20648]",[1002 1004 1006 1009 1003],[135 332 408 650 711]
2810,2810,7698,9992,"[2809, 7269, 11729, 16189, 20649]",[1001 1009 1007 1005 1001],[481 545 316   6 386]
2811,2811,7699,6039,"[2810, 7270, 11730, 16190, 20650]",[1005 1001 1003 1002 1009],[547 460 117 492 740]
2812,2812,7699,8354,"[2811, 7271, 11731, 16191, 20651]",[1009 1008 1002 1007 1000],[889  29 505 887 915]
2813,2813,7699,8587,"[2812, 7272, 11732, 16192, 20652]",[1002 1007 1009 1007 1009],[944 545 516  15 645]
2814,2814,7699,10437,"[2813, 7273, 11733, 16193, 20653]",[1004 1005 1007 1000 1006],[ 42 805 149 241 900]
2815,2815,7700,7181,"[2814, 7274, 11734, 16194, 20654]",[1009 1002 1008 1002 1009],[ 14 195 103 232 952]
