TSP;KP;cost;rank;crowding_distance;fitness
"[  0 170 200 206 153 214 203 222  32  47 173 188 271 127  77 239 161 234
 187  24 253 267 163 154 233 165  57 118 240 135 213  40 204  42 263  84
 212 134 208 104  39  15 246  78  95 174 192 224 115  97 113 189  51 131
 129 125 172  92 229  86 227 238 276 184 144 258 177  89  21  49 112 252
  87 111 140 176   8 232 123 186 255  14 242 166  65 157 278 226 223 107
 182  80 221  53  27 145  28  20 160 122  81 141  69 216 149  10   1 156
 268 124 198 261 139 199 215 274  12 181  13  64  19 217 180 231 117  46
  29 128 260 168  76  74 152 103  75 162 169 259 142  11 270 250 219  85
  38 220 106 196 241 207 205 251 265 257  41 218 116 269  37  55 197 183
 120 159  88 126  33  60 273  61 209  71 150 248 262 191 155   5   6 275
  22  54 158 143  44  35 243  98  62 228 175  99 167 147 211 136 100 264
 101  72 171 256 151 146 102 105  59  90 121  43 132  36 237 235  68  48
  96 245 119 225  94 195 254 114  93 194 108   4 109  79  30  50 133 164
 266 190  23 201 148 272 193  31  16 110  91 202  73  34 137 249  66 130
  17 179 244 277 138  18   3  70 210  25  26  58 178   2   7  52 185 236
   9  45  67  63  83  56 247  82 230 279]";"[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0
 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]";[0.87423738 0.95668719];88;0.23947905466539465;[ 32969.2630965 -30713.       ]
"[  0 128  39 137 277 189   4 232 233 147  19 123  78 113 162 129 111 267
 269  60  15 160 217 235 249 225 144 142 174  24 245 206 268 222 131  22
 135 154 151  77  44 199 122 260  91 252 239  55  32 116 167 112 141  82
  95 146  27 263 257 278 157 242  53 108  66 148 186  54 220 138  72 250
 187  87 103 256  96 176 264  85  93  49 140 226  14  28 224 270  64 179
  25 183 124  20 193 152  10 216 102 170 101  52 117  48   7  36 192  35
  90  31 200 149 185 266 145  62 204 172  34  47 178 229  74  84 153 134
 180 190 230  29 241 246 255 114 251 215 207 259 261 164 136  56  23 221
 258 127  70  13 209 275  45 210  11 132  41  61   1 228 234  80 276  69
 105 218  33  73  37 274  50 155  81 143  86   5 197 198 271 196 181 115
 213 106  65 248 100  18 163  40 110 212 139 188 166 223 272 205 165 194
  79 121  67 120  57  26  59 104   6  21 119  92   2  75 262 253  58 203
 107  46 273 219 243  42   3  76 126  98 240 150 159 118 175 161  83 171
 125  68  30  94 202 208 109  12 133 211 214 177 265  89  88 236 195  16
 227  38 201 130  17  43 182 237 247  97  71 191 238 158  99 254 169 173
 156 184 244 231   8   9 168 279  63  51]";"[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 0 1 0 0 0
 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]";[0.89474249 0.95391073];88;0.21877858024904603;[ 33493.88749947 -31223.        ]
"[  0  17  40 242 210 260 184 239 106 118  90  39  48 208 123  64 141 254
 195 163 256  63 234 153 139  54  95  73 140 237 132 251  61 161 231 222
   6 126 162 269 275 276 176  76 211 212 263  28 166 262 115  59 221 116
  66  11 194  30  34 122 145 174 149 151  45 172 257  26  20 266 278 241
 125 223 113  56 268 225 191 124 121 250  51 199 205 105 169 135 197 264
 253  29 130 228 214  62 131 175 244 218 188  58 107  89 186 128  37 258
   9 179 249 198  13 102 265  19 187 209 217 233 117 165  21 247  72 245
   2 235 277  97 206 158  81  74  23 202 103 279 108 155  12 157 146 109
 120 261 180 240  70  49  87 220   8 189 164 127  88  93 181 111 178 215
  27 236 230 204 207   1  50  31 243 144  43 173 196 201 110  57 200 104
   3 192 170 171  99 183 185   5 147 133 137  24 248 159  35 177 138 259
  92 226  25  86  53 271 154 112  14 252 168  52 272   4 134 129  80 136
 152 114  33  32  79  65  85 156 274  44  10 100 193 224  15  78 232  42
 143  16 219 267 203 101 229 255 167  94  47 142  46  83  41  69 270 148
  91 227 238   7  98  71  84  22  77 160  55 119 273  82  18 182  67  75
 190 216 213  38  60  36  68 246 150  96]";"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]";[0.86935205 0.9584565 ];88;0.18387537483042074;[ 32844.27164597 -30388.        ]
"[  0 103 197 274 188 118  82  49 121  69 269 194 230 210 165 237 216 179
 201  97 141  42 262 198 279 220 213  64 154 195 245 185 236 275   3 174
 105 259 222 117 192 254  81 278 127 128 142  67 125 159 108 241  41  39
  12 101 270 211 193 120 137 169 166 109 226 106 221 171   1 234 184  27
 232 173  48  70  91 112 152  80 238 239  17  15 130 187  31  85 177 256
  61 148 208 132  52  45 212 218 224 276  60 124   7 147  37  54 134 138
 244 155 200 116  29  24  44 162 235 111  72  38  50 248 126 180   2 144
 181  58 176 260   6 102 167  53 135 168  21  22 129   8  20 131  10  34
 243 252 242 172 183 158  79 228   4 267 255 272  43  92 143 123  11 258
 104 156 145  25 164 207  40 115 229 190  59 149 205  28 107 227  14 157
 182  68  62  47 277  77  51  35  36 160 122  19  56 175  87 204  66  90
  75   5 253 150 251 119 231 219 233 170  83 199 266  84  30 136 146  23
 273  99  98 114  73   9 215  65 268 206 247 161 240  32 225 271 140  93
 217 214 203  57 202 246 163 178  18 196  78  74 209  86 151  88  95 139
  94  16 153  71 113 186 189 263  76 100  63 257  26  89  55 249 133 250
 264 110  33  46  13 191 223  96 265 261]";"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0
 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]";[0.85820675 0.95861983];88;0.13805889865632476;[ 32559.11838921 -30358.        ]
"[  0 203 211 246 125 267 229  89 260 266  19  14 231 217  23 239  10 144
  25  33 237  47 249 256 247 142 169  42  57 199 268 182 245 115 227  39
  79  59 137  78  95  85 200  82  77  20  50  27  74  87 207 155   3 242
 226  63 123 191 120  99 274 254 185  66 196 192 127  13 222 107 234 230
 193 251 215 195 165 124 213  51 138 174  38  34 250 147 141 189 184 154
 156  76 129  53 163  48 279  73  58 113   1  49  55 109 180  26 183 198
  71  70 161 140 216  60 179  96  86  75 164 128  90 270 116  67  11  45
 264  84  29  24  62 112 228 208 252  43 257  18 205 139 219 186  94 212
 241  52 132  88  61 233 262 157 101 204 265 271 110 206 153 261  64  28
   5  93 178 122 218   4 197 160 278 221  54 159 167  81  65 117 131  98
 143  32 148   6 187 162   7 188 171 105  22 209 259 103 152  72 121 106
 130 263 253 145 151 202 224  35 248 104  91 220  12 102 126  21 225  37
 255  40 114 150  31  30 236 275  44 190  83 235  80 210 181 273 119  41
 158 214  56 172 194 170 136 133 118 111 175  15 177 135 272 240  16 258
 149 146 134 277 166 269 201 223  17 244 232 276 108  92  97  36  68 243
 100  46 173   2   8 176 238  69 168   9]";"[0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]";[0.87326147 0.95762901];88;0.094165797770913;[ 32944.29436579 -30540.        ]
"[  0 183  73  67 203 185  91 127 175 224  27  42 193  18 194 144 250 186
 114 151 129 241 270 265 169 276 126 214 264 134  49  95   2  47 108 163
 204   9  48 251 135 118 260  26  98 211 181 195  58 171 263 272 192  69
  65 258 136   6 201  71  84 146 145  30  70 133  19 223   1 266 128  66
 242 271  59 107 156 212  52 236 278  31 152 269  56  29  97  87  79   4
 253  14 227  11  28 234  41 109  78  25  68  92  15 124  54 207  57 184
 240 159 122  35 246 182 125  77  50 173 245 231  94 254   3 176 162  38
 157 165  32 191 197 216  45 154 115 105 104  53  46 168 188 147 160 117
  10 202 164 130 210  64  40  62 138 140 261 262 142 238 100  76 190   5
  89  60 244 199 248 113  88  99 110 116  63 243   7 239  36 112  55 215
 256 170  74 106 206 120 257 279 237  43 143 123 217  85 187 274 252 158
  13 103  12  96 150 275 268 155 137  90 209  17 277 229 196  44 174 102
 235 172 198 177  39 101 166 167 221 208  61  33 153 121  80  82  81 220
  20 205  22  37 179  93  72 249 218 225 255 189  83 232 273 149  21 267
 222  24 132 213  23  75 200 180 119  51 141 228 161 247 226 230 139  34
 259 178 111 148   8 219  86 131 233  16]";"[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]";[0.85797968 0.95916967];88;0.08412782651801425;[ 32553.30880078 -30257.        ]
"[  0 120  49  97 238 220 138 211 222 221 229 180 248  67  34  15   4 181
 233 182 151  76 192 172 115   2 256  29 177  11 195  89  59 246 208 148
  71 113 129  27 124 125  46  63 191   3  20 134 237 268  51 205 185 112
 189  87  39 122 143 117 272 133 165  75 159 202  64  84   1 243 216  85
 207 184 245 244 263 257 147  69  94 156 212  21  54 278  33 242  82 236
 110 142 150 239 228 213 140 274 254 105 146 166   7 267  86 102 232  45
 219 175  78  19  65  61  24 279 234  23 265 152 250 188  90 270  36 252
 225 139 259 261 209 251  52 241  95 186 157  43 204 116 269  88 206 266
  57  35 136 203 155  77 100 231 128  70   9 109  18 275  62  13 154 135
 198  96 197 196 215   5  16  53 217  50  37 126 118 193 149  73 121 190
  41  79 141  91 164  40 173 132  58 144  80 169 101 264  56  28 171 158
 104 145 160 106 103 123  83 187 199  31  25 262 223 226 235 273 210 255
 108 119 224  72 200  10  14 161  98  44  42  48 194 249  81   6 170  68
  99  32 168  30 131 107 201  22  93 240 277 271 183  74 137  47 176 130
  17  12  66 114 174 179  26 163 276 214 253 247 258  92 167 260 153  60
 162  55 127 111 227   8 230 218  38 178]";"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]";[0.84939693 0.99680979];89;inf;[ 32333.71840699 -23343.        ]
"[  0 225 213 121 149  87 201  27 190  95  75  77  94 221 167  58 227 125
 131  36   7   4 150  86  76   2 277  90  23 234 126  78 140 151  48   1
 180  59 164 124 271 160 192  20  16 218 130 110 193 195  10 159 246 108
 226 263 143  63 253 154   5  91 247  79  99 236 212 278  60 216 129 196
  12 137 200 111 123  37  61 189 250 217  39 119 104 197  44  52  41 147
 120 153   6 163 248 142  38 229  82  15  34 206 145 176 135 204 210 272
 109 170 220  21  68   9 239  71 181 136 209 194  14 233  32 157  92  18
 165 127  85  54 243 251 105  55  88 256 169 156  53  29  22 141 267 269
  89 238 215  50 171 203  83 179  81 158 262 270  57  93  96  25 230  84
 265 175 106 264  33  45  28   3 245 100 144 275 138  43  98  35 242  65
 232 224 148 198 257 231 244 184 258  49 162 166 254   8 174 279 273 207
 168 222 113 155 115  46  80 172  11  40 208  69 114  30 228  67  24 112
  17 178 134  72 152 118  47 199 107 266 186  97 235 268 259  64  31 182
 255 101 240  42 237  66 161  51 185 122  19 202 276 274 205 261 139 132
 211 103 219 260 183  62 146 191 214  74 188 128  56  26  73 241 177 133
 102  70 249 117 116 187 252 173  13 223]";"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1
 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]";[0.95728386 0.9521523 ];89;inf;[ 35094.01266586 -31546.        ]
"[  0 202   1  11 203 183  71 249 229 136 121  73  42 152 255 227 151  79
 260 141 103 118 231 189 242 212  63  90  85  95 201 218  56 225 206  81
 274  69  59 271  98 129 232  43 175 113 243 125 154 215  27  60  46  66
 208 148  82 237 251 276 278  75 230 220 268 133  70  87 112  64 245 234
 252 266 247 226 100 223 210 144 219   3 174 211  51  38 197   5  28  31
 147 265 204 258  37  67  20  50 139 267  25  96  68 205  94  77 135 156
 138  93 124 188 131 142  76  36 167 238 126 196  24 217 235 178 179 166
 161  12 114 102 170  74  86 207   2 115  84  22 157 109 275 158 177 259
  45 173  61 222 246 263  19 194 120 269 108 127  48 116 213 262 192  17
 165 122 155 244 228  65 241 149  78 145  33  29 257  97 119 248 140  54
 254 214 233 128 146  13 253  35 143  58   6  26  91 176  40 159 180 239
 164 107  18 193 190  89  88 171  72 200 106 105 240 198 134  62 123 181
 110  80  21 130 264 224 185 117 111  41 153 277   7  39 187 184 221 209
  49  47 163  15 172 273   4  83 272 168 160 195  32 216  14  10 104 150
 101  92 137 270  23  57  44 162 236 199 132 279 186   9 182 169 256  53
  34  55  16  99 250 261  30   8  52 191]";"[0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1]";[0.85874603 0.95910435];89;1.0431034854152936;[ 32572.91574908 -30269.        ]
"[  0 203  91 136 137  44 103  20 150  10 118 169  42 260 219 120  63 233
 171   1   5  41  27 135 195 101 199 249   8 153 272  93  95 202 184  82
  43 238 115  32 167 154 111 126 245 240 123  51 163 172 222 214 182  17
 170 145 192 239  57  18 256 125 185 107 241 104 220 266  46 186 114  99
 223  81  76 270 174  22 105 196 247  34  28 124 146  58 193 108  54  59
 102 106  69 139  21 131 226  14 217 142  86  94 237  92 168  16 179 122
 165  40 243 234  33  78 262  89  15  80  74  65  84  53 212  56  90 229
  67 134  29 156 164 147  73  26 268   6 253 252   4 190 189 191  48  11
 113 257 116 144 242  55 251 273 121 140  37  25 177 213   3  30 133 227
  19 112 276 143  71  72  24 210  38  64 267 225 236  23 254 141  62  60
 211  68 277 129 201  49  97 205 231 275 250 198 110  85 151 228 176 246
 162 159 263 157 271 269 181 232 265 152  66  98  96 132 259  13 187 188
 264 166 138 197 148 248 279  88 183 208  45 235  50  77 119  70 207  35
  47 278  52 200 109 215 216 175 161  83 160  12 178  31 149 258 218 100
 194 224 244 221 130  79 158 261 255 206  87 274  61 127 173 204 209  39
   2   9  36  75 180 155 117   7 230 128]";"[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]";[0.9090187  0.95360042];89;0.4114640074507208;[ 33859.14542009 -31280.        ]
"[  0  49 118  82 210 190 220  56 277  77 180  42 199  11  40 258 253  51
 149   7  52 226  61  97 131 100  69 158  87 144 133  89 269 183   4 198
 110  38 156 266 113 143 175 186  72  54  90 204   6  31 264 176 221 211
 240 117 130  13 219 239 274 245 170 217 207 188 114  14 224 105 172 147
 165 177  99 193 192  24 137 202 146 262  10 273  80  73 178  93  60 191
 155 116  47  37  41 278 174 122 107 225 232  35 234  25  17  27 248 164
 163 208 244  98 140 215 206 111 136 243 108 265 185   2 205  29  85 270
  92 209  48 150  75  58 268 201 276 213 145  26   9 216  21  66 151 115
 171   5  28 138 121 228  59 128 182 259 181 279  46  78 103 166 132 255
 242 184  65  36 161 139 247  74 249 230 152 236 142  30 250  57 197   3
 194 275   8 120  67 251  70   1 252  81 195 254  94  39  15 109  64  96
 141  32 237 203 238  20 167  33  53  45  83  55 261 126  23  76 179 256
 162 231 218  16 187  44 223 123 124 160 104 233 125 112 129 159 169  84
 148  79 196 154 135 227 153 257  34 168  95 119  19 127 267 157 189 222
  86  91  22  18 263  71 241  63 134  50 106 173 212 101 246 102 235 271
 200 214  43 229  88  62 272  68 260  12]";"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0]";[0.94334753 0.95344798];89;0.3627042149742193;[ 34737.45069684 -31308.        ]
